🕘️更新时间,#genre#
北京新闻,https://satellitepull.cnr.cn/live/wxbjxwgb/playlist.m3u8
北京新闻,http://114.242.62.109:888/hls/25/index.m3u8
北京新闻,https://migu.188766.xyz/?migutoken=35fb58abdb81b2d238e06a763ae7680d&id=%E5%8C%97%E4%BA%AC%E6%96%B0%E9%97%BB&type=yy
北京新闻,https://ls.qingting.fm/live/339/64k.m3u8
北京新闻,https://migu.188766.xyz/?migutoken=aa827c67c33e323973b297f53ce3ec84&id=%E5%8C%97%E4%BA%AC%E6%96%B0%E9%97%BB&type=yy
北京新闻,https://migu.188766.xyz/?migutoken=df6fa5447cc74883076849d396941029&id=%E5%8C%97%E4%BA%AC%E6%96%B0%E9%97%BB&type=yy
北京新闻,http://iptv.huuc.edu.cn/hls/btv9hd.m3u8
北京新闻,https://migu.188766.xyz/?migutoken=4916b2e17a686e9144cb975b04afb93e&id=%E5%8C%97%E4%BA%AC%E6%96%B0%E9%97%BB&type=yy
北京生活,http://114.242.62.109:888/hls/23/index.m3u8
北京生活,http://8.138.7.223/tv/bj.php?id=0006
北京生活,https://migu.188766.xyz/?migutoken=136fbb78e4d83281d95615b20e411bed&id=%E5%8C%97%E4%BA%ACi%E7%94%9F%E6%B4%BB&type=yy
北京生活,https://migu.188766.xyz/?migutoken=42c3cdb90190cfbb68aa926990ba2e82&id=%E5%8C%97%E4%BA%ACi%E7%94%9F%E6%B4%BB&type=yy
北京生活,https://migu.188766.xyz/?migutoken=ebac33487fb14297e10f0a7f96677c9d&id=%E5%8C%97%E4%BA%ACi%E7%94%9F%E6%B4%BB&type=yy
北京生活,https://migu.188766.xyz/?migutoken=b5a17d96fc35fc63b25cc763a1785672&id=%E5%8C%97%E4%BA%ACi%E7%94%9F%E6%B4%BB&type=yy
北京科教,http://player.cntv.cn/standard/live_HLSDRM20180606.swf?ChannelID=btv3&P2PChannelID=pd://cctv_p2p_hdbtv3
北京财经,http://8.138.7.223/tv/bj.php?id=0005
北京财经,https://migu.188766.xyz/?migutoken=c8b534aec73742e548cb389e18d991a8&id=%E5%8C%97%E4%BA%AC%E8%B4%A2%E7%BB%8F&type=yy
北京财经,https://migu.188766.xyz/?migutoken=c08ea955ec38f0a4d9526118b6474ec8&id=%E5%8C%97%E4%BA%AC%E8%B4%A2%E7%BB%8F&type=yy
北京财经,https://migu.188766.xyz/?migutoken=cc53eb44d2b32d63d359c351275b9ae6&id=%E5%8C%97%E4%BA%AC%E8%B4%A2%E7%BB%8F&type=yy
北京财经,https://migu.188766.xyz/?migutoken=3b13c5c5e624f786cc66b1a394b73802&id=%E5%8C%97%E4%BA%AC%E8%B4%A2%E7%BB%8F&type=yy
北京青年,http://player.cntv.cn/standard/live_HLSDRM20180919.swf?v=180.171.5.8.9.6.3.9&ChannelID=btv8&videoTVChannel=btv8&P2PChannelID=pd://cctv_p2p_hdbtv8&tai=btv8&VideoName=btv8&channelID=btv8

☘️广东,#genre#
广东珠江,https://live.catvod.com/iptv.php?id=gdzj01
广东珠江,http://hello.ejoydom.com:9999/udp/239.77.0.1:5146
广东珠江,http://119.135.192.194:10000/udp/239.77.0.1:5146
广东珠江,https://hk.188766.xyz/?migutoken=624eacd4dc9801dbee0d4cdff8558abf&id=gd_gdzj&type=sz
广东珠江,https://stream1.freetv.fun/5f12b986a77ebe5440c508c13895b3e7f8767b2a47c79f3f5fe948097e15337d.m3u8
广东珠江,https://t.freetv.fun/live/yan-dong-zhu-jiang-gao-qing-15.m3u8
广东珠江,https://t.freetv.fun/live/yan-dong-zhu-jiang-13.m3u8
广东珠江,https://t.freetv.fun/live/yan-dong-zhu-jiang-gao-qing-12.m3u8
广东珠江,https://t.freetv.fun/live/yan-dong-zhu-jiang-gao-qing-5.m3u8
广东珠江,https://t.freetv.fun/live/yan-dong-zhu-jiang-gao-qing-3.m3u8
广东大湾区,http://222.128.55.152:9080/live/dwq.m3u8
广东新闻,http://119.135.192.194:10000/udp/239.77.0.173:5146
广东新闻,https://hk.188766.xyz/?migutoken=b6626e5c7a1db6b1c6e525dbd150f0fe&id=gd_gdxw&type=sz
广东新闻,https://t.freetv.fun/live/yan-dong-xin-wen-gao-qing-1.m3u8
广东新闻,https://t.freetv.fun/live/yan-dong-xin-wen-gao-qing-4.m3u8
广东新闻,https://t.freetv.fun/live/yan-dong-xin-wen-gao-qing-3.m3u8
广东新闻,https://t.freetv.fun/live/yan-dong-xin-wen-1.m3u8
广东新闻,https://t.freetv.fun/live/yan-dong-xin-wen-5.m3u8
广东新闻,https://t.freetv.fun/live/yan-dong-xin-wen-gao-qing-2.m3u8
广东新闻,https://t.freetv.fun/live/yan-dong-xin-wen-gao-qing-7.m3u8
广东新闻,https://t.freetv.fun/live/yan-dong-xin-wen-gao-qing-12.m3u8
广东公共,http://218.13.14.6:60050/tsfile/live/1020_1.m3u8
广东体育,https://live.catvod.com/iptv.php?id=gdty01
广东体育,http://hello.ejoydom.com:9999/udp/239.77.0.112:5146
广东体育,http://119.135.192.194:10000/udp/239.77.0.112:5146
广东体育,https://migu.188766.xyz/?migutoken=30d849e50e81d6d57effab0777f2f72f&id=hk_gdty&type=dy
广东体育,https://hk.188766.xyz/?migutoken=144702545d8eb0129a47c3612d1d7b74&id=gd_gdty&type=sz
广东体育,https://t.freetv.fun/live/yan-dong-ti-yu-gao-qing-3.m3u8
广东体育,https://t.freetv.fun/live/yan-dong-ti-yu-gao-qing-12.m3u8
广东体育,https://t.freetv.fun/live/yan-dong-ti-yu-gao-qing-14.m3u8
广东体育,https://t.freetv.fun/live/yan-dong-ti-yu-gao-qing-2.m3u8
广东体育,https://stream1.freetv.fun/869475cf6ab5d187816a1b7fbd8649cfc0b41c452e5595eabb2a36e51a61eecf.m3u8
广东影视,http://hello.ejoydom.com:9999/udp/239.77.0.217:5146
广东影视,http://119.135.192.194:10000/udp/239.77.0.217:5146
广东影视,https://hk.188766.xyz/?migutoken=13d2b296e7c1a4b993c3d7a43e66d051&id=gd_gdys&type=sz
广东少儿,https://hk.188766.xyz/?migutoken=25180539c084147875263260fe3683ab&id=gd_gdse&type=sz
广东民生,http://hello.ejoydom.com:9999/udp/239.77.0.225:5146
广东民生,https://hk.188766.xyz/?migutoken=46436e1ef8fc7b78f195efb512383441&id=gd_gdms&type=sz
广东民生,https://t.freetv.fun/live/yan-dong-min-sheng-gao-qing-11.m3u8
广东民生,https://t.freetv.fun/live/yan-dong-min-sheng-gao-qing-3.m3u8
广东民生,https://t.freetv.fun/live/yan-dong-min-sheng-gao-qing-4.m3u8
广东民生,https://t.freetv.fun/live/yan-dong-min-sheng-gao-qing-2.m3u8
广东民生,https://t.freetv.fun/live/yan-dong-min-sheng-gao-qing.m3u8
广东民生,https://t.freetv.fun/live/yan-dong-min-sheng-gao-qing-6.m3u8
广东民生,https://t.freetv.fun/live/yan-dong-min-sheng-gao-qing-5.m3u8
广东民生,https://t.freetv.fun/live/yan-dong-min-sheng-gao-qing-10.m3u8
广东经济科教,http://hello.ejoydom.com:9999/udp/239.77.0.85:5146
广东经济科教,http://119.135.192.194:10000/udp/239.77.0.85:5146
广州综合,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=439b0fd2cf766b363c93a59cbcbe1370&txTime=18d00acf488
广州综合,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=f0147ae6453a80f5989f382368b72aad&txTime=18d00acf487
广州综合,https://tencentplaybusiness.gztv.com/live/zonghes.m3u8
广州综合,http://dxa.yiandrive.com:39319/gztv/zhonghe
广州综合,http://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=c8dbe86d6f86eb1a21999ab479fd5667&txTime=18d3c4690e8
广州综合,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=e381ab098841a0badbf7e11f24143cf7&txTime=18e6ff43701
广州综合,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=9e5008d4b91944fa76a957a93ae54870&txTime=1903e5f1cfd
广州综合,http://tp88.cn/IPTV/guangdong/gztv.php?id=zhonghe
广州综合,http://nn.7x9d.cn/地方台8563/gsw.php?id=gzzh
广州综合,https://t.freetv.fun/live/yan-zhou-zong-he-19.m3u8
广州新闻,http://dxa.yiandrive.com:39319/gztv/xinwen
广州新闻,http://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=d2c2db0b598c02ec1b5623728434d367&txTime=18d57929bd3
广州新闻,https://tencentplaybusiness.gztv.com/live/xinwen.m3u8
广州新闻,https://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=4c09e8c2d093bcb692e036ae54ff87c7&txTime=1903e37cd8a
广州新闻,https://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=6f73647cae387d01a3c2132074132a83&txTime=18d00acf487
广州新闻,http://tencentplaygzrb01.gztv.com/live/xinwen.m3u8
广州新闻,https://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=d217bd6cf85c93e3b47b96504cd2dc1c&txTime=18e6ff29019
广州新闻,https://t.freetv.fun/live/yan-zhou-xin-wen-14.m3u8
广州新闻,https://t.freetv.fun/live/yan-zhou-xin-wen-3.m3u8
广州新闻,https://t.freetv.fun/live/yan-zhou-xin-wen-1.m3u8
广州影视,http://tencentplay.gztv.com/live/yingshi.m3u8?txSecret=1bd3a1082ab5b89f48c1bff9a3760da4&txTime=18d57929bd4
广州影视,https://stream1.freetv.fun/yan-zhou-ying-shi-28.ctv
广州影视,https://stream1.freetv.fun/yan-zhou-ying-shi-7.ctv
广州影视,https://stream1.freetv.fun/yan-zhou-ying-shi-15.ctv
广州影视,https://stream1.freetv.fun/yan-zhou-ying-shi-13.ctv
广州影视,https://stream1.freetv.fun/yan-zhou-ying-shi-4.ctv
广州影视,https://stream1.freetv.fun/yan-zhou-ying-shi-25.m3u8
广州影视,https://stream1.freetv.fun/yan-zhou-ying-shi-6.ctv
广州法治,http://tencentplay.gztv.com/live/fazhi.m3u8?txSecret=3e84cd8eba844b5dc2150612295c7a52&txTime=18d578f4493
南国都市,http://tencentplaygzrb01.gztv.com/live/nanguodushi.m3u8
南国都市,http://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=140110ae3d6c936a77f94c4f4d85b0d3&txTime=18d57929bd4
南国都市,https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=c82f82d7a6beda92b2b1ce93753dcacb&txTime=18e4a381d46
南国都市,https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=627498b93bc6f5d6e2460d0823bf81a3&txTime=18e6df74fc2
南国都市,http://r.jdshipin.com/nWaZO
南国都市,http://php.jdshipin.com:8880/gztv.php?id=shenghuo
广州竞赛,http://8.138.7.223/tv/gzjs.m3u8
广州竞赛,https://t.freetv.fun/live/yan-zhou-jing-sai-5.m3u8
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-32.ctv
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-2.m3u8
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-38.ctv
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-12.ctv
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-34.ctv
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-33.ctv
广州竞赛,https://t.freetv.fun/live/yan-zhou-jing-sai.m3u8
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-4.ctv
东莞新闻综合,https://stream.sun0769.com/dgrtv1/mp4tv1_800/index.m3u8
东莞生活资讯,https://stream.sun0769.com/dgrtv1/mp4tv2_800/index.m3u8
东莞生活资讯,https://stream.sun0769.com/dgrtv1/mp4tv2_1500/index.m3u8
番禺综合,http://video.epaper.pybtv.cn:8080/live/rtmp_live_demo.flv
河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8
现代教育,https://hk.188766.xyz/?migutoken=706d52c65c7e054eee9210cd23bc0d82&id=gd_xdjy&type=sz
现代教育,https://hk.188766.xyz/?migutoken=9f9850beb9364b7cb9c300552e940375&id=gd_xdjy&type=sz
广东移动,https://hk.188766.xyz/?migutoken=300e62aba4582632128c3c9ec064a903&id=gd_gdyd&type=sz
广东移动,https://hk.188766.xyz/?migutoken=6d14daf08784fc0f2e2b0ac4eaf4e44b&id=gd_gdyd&type=sz
岭南戏曲,https://hk.188766.xyz/?migutoken=ba943969378faeb71b5393e1fc6b0ce0&id=gd_lnxq&type=sz
岭南戏曲,https://hk.188766.xyz/?migutoken=26a761f7eeacebd08410a5195986b8f1&id=gd_lnxq&type=sz
嘉佳卡通,https://migu.188766.xyz/?migutoken=7e545ef2e9deac56f94179ff0b98bab0&id=%E5%98%89%E4%BD%B3%E5%8D%A1%E9%80%9A&type=yy
嘉佳卡通,https://hk.188766.xyz/?migutoken=293827fb39b92c88bfced68c2a528fea&id=gd_jjkt&type=sz
嘉佳卡通,https://t.freetv.fun/live/jia-jia-qia-tong-3.m3u8
嘉佳卡通,https://t.freetv.fun/live/jia-jia-qia-tong-5.m3u8
嘉佳卡通,https://migu.188766.xyz/?migutoken=b8ac62c45e73d01ac85996b9ef6ea220&id=%E5%98%89%E4%BD%B3%E5%8D%A1%E9%80%9A&type=yy
嘉佳卡通,https://hk.188766.xyz/?migutoken=a57cea5179e1ca5010f27740a4320518&id=gd_jjkt&type=sz
嘉佳卡通,https://t.freetv.fun/live/jia-jia-qia-tong-2.php
嘉佳卡通,https://migu.188766.xyz/?migutoken=144fb47b373bd37fe0d1905b33dd490d&id=%E5%98%89%E4%BD%B3%E5%8D%A1%E9%80%9A&type=yy
嘉佳卡通,https://hk.188766.xyz/?migutoken=472d3f3718c2c115a9539465caa76195&id=gd_jjkt&type=sz
江门综合,https://stream1.freetv.fun/jiang-men-zong-he-1.ctv
江门综合,https://stream1.freetv.fun/jiang-men-zong-he-4.ctv
江门综合,https://stream1.freetv.fun/jiang-men-zong-he-5.ctv
江门综合,https://stream1.freetv.fun/jiang-men-zong-he-8.ctv
江门综合,https://stream1.freetv.fun/jiang-men-zong-he-6.ctv
江门综合,https://stream1.freetv.fun/jiang-men-zong-he-9.ctv
江门综合,https://stream1.freetv.fun/jiang-men-zong-he-2.ctv
江门综合,https://stream1.freetv.fun/jiang-men-zong-he-7.ctv
深圳卫视,http://106.59.2.106:55555/rtp/239.200.200.67:8776
深圳卫视,http://115.171.216.84:4000/udp/225.1.8.43:8020
深圳卫视,http://114.254.38.86:18888/rtp/239.3.1.134:8020
深圳卫视,http://111.162.207.111:8686/rtp/225.1.1.117:5002
深圳卫视,http://111.113.88.15:2000/rtp/239.121.4.119:8696
深圳卫视,http://114.107.44.190:8188/rtp/238.1.78.156:7120
深圳卫视,http://118.78.196.144:55555/rtp/226.0.2.147:9088
深圳卫视,http://58.253.171.155:8188/udp/239.0.1.84:8020
深圳卫视,http://113.119.26.1:58888/udp/239.77.1.3:5146
深圳卫视,http://113.119.26.1:58888/udp/239.77.0.130:5146
汕头综合,https://t.freetv.fun/live/shan-tou-zong-he-gao-qing-5.m3u8
汕头综合,https://t.freetv.fun/live/shan-tou-zong-he-gao-qing-9.m3u8
汕头综合,https://t.freetv.fun/live/shan-tou-zong-he-gao-qing-2.m3u8
汕头综合,https://t.freetv.fun/live/shan-tou-zong-he-gao-qing.m3u8
汕头综合,https://t.freetv.fun/live/shan-tou-zong-he-gao-qing-1.m3u8
汕头综合,https://t.freetv.fun/live/shan-tou-zong-he-gao-qing-10.m3u8
汕头综合,https://t.freetv.fun/live/shan-tou-zong-he-gao-qing-8.m3u8
汕头综合,https://t.freetv.fun/live/shan-tou-zong-he-gao-qing-4.m3u8
汕头综合,https://t.freetv.fun/live/shan-tou-zong-he-gao-qing-3.m3u8
汕头综合,https://t.freetv.fun/live/shan-tou-zong-he-gao-qing-12.m3u8
汕头经济,https://t.freetv.fun/live/shan-tou-sheng-huo-gao-qing-4.m3u8
汕头经济,https://t.freetv.fun/live/shan-tou-sheng-huo-gao-qing-9.m3u8
汕头经济,https://t.freetv.fun/live/shan-tou-sheng-huo-gao-qing-10.m3u8
汕头经济,https://t.freetv.fun/live/shan-tou-sheng-huo-gao-qing-14.m3u8
汕头经济,https://t.freetv.fun/live/shan-tou-sheng-huo-gao-qing-13.m3u8
汕头经济,https://t.freetv.fun/live/shan-tou-sheng-huo-gao-qing-2.m3u8
汕头经济,https://t.freetv.fun/live/shan-tou-sheng-huo-gao-qing.m3u8
汕头经济,https://t.freetv.fun/live/shan-tou-sheng-huo-gao-qing-5.m3u8
汕头经济,https://t.freetv.fun/live/shan-tou-sheng-huo-gao-qing-6.m3u8
汕头经济,https://t.freetv.fun/live/shan-tou-sheng-huo-gao-qing-12.m3u8
广东卫视,http://106.59.2.106:55555/udp/239.200.201.35:8768
广东卫视,http://115.171.216.84:4000/udp/225.1.8.49:8048
广东卫视,http://114.254.38.86:18888/rtp/239.3.1.142:8048
广东卫视,http://111.162.207.111:8686/rtp/225.1.1.116:5002
广东卫视,http://111.113.88.15:2000/rtp/239.121.4.118:8690
广东卫视,http://114.107.44.190:8188/rtp/238.1.78.161:7160
广东卫视,http://118.78.196.144:55555/rtp/226.0.2.146:9080
广东卫视,http://58.253.171.155:8188/udp/239.0.1.1:5001
广东卫视,http://113.119.26.1:58888/udp/239.77.1.19:5146
广东卫视,http://113.119.26.1:58888/udp/239.77.1.152:5146
大湾区卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=PGzbV7&tk=FgM0vQMejxvG
大湾区卫视,http://113.15.109.216:59901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
大湾区卫视,http://222.128.55.152:9080/live/dwq.m3u8
大湾区卫视,http://gmxw.7766.org:808/hls/132/index.m3u8
大湾区卫视,http://183.11.239.36:808/hls/132/index.m3u8
大湾区卫视,http://8.138.7.223/tv/gd.php?id=0008
大湾区卫视,http://tvbox6.icu/tv/migu.php?id=dwqws
大湾区卫视,http://hello.ejoydom.com:9999/udp/239.77.0.215:5146
大湾区卫视,http://119.135.192.194:10000/udp/239.77.0.215:5146
大湾区卫视,http://www.wmviv.com/iptv/bc2t.php?id=dwqws
佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-22.ctv
佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-13.ctv
佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-17.ctv
佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-9.ctv
佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-7.ctv
佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-5.ctv
佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-15.ctv
佛山综合,https://t.freetv.fun/live/fo-shan-zong-he.m3u8
佛山公共,https://t.freetv.fun/live/fo-shan-gong-gong.m3u8
潮州新闻综合,http://hello.ejoydom.com:9999/udp/239.253.43.70:5146
揭阳新闻综合,http://hello.ejoydom.com:9999/udp/239.77.0.229:5146
深圳财经生活,https://live.catvod.com/iptv.php?id=szcjsh
深圳电视剧频道,http://183.11.239.36:808/hls/141/index.m3u8
深圳少儿,http://183.11.239.36:808/hls/157/index.m3u8
五华综合,http://p2hs.vzan.com/slowlive/621139761151691240/live.m3u8
云浮综合,https://livestream.oeeee.com/slive/28283.m3u8

☘️广西,#genre#
北海新闻综合,https://live.gxrb.com.cn/gx/beihai/index.m3u8
南宁公共,http://hls.nntv.cn/nnlive/NNTV_PUB_A.m3u8?zguangxd
南宁公共,https://hls.nntv.cn/nnlive/GGPD_24.m3u8
南宁公共,https://hls.nntv.cn/nnlive/NNTV_PUB_A.m3u8
南宁公共,https://stream1.freetv.fun/nan-zhu-gong-gong-1.m3u8
南宁公共,https://stream1.freetv.fun/nan-zhu-gong-gong-5.m3u8
南宁公共,https://stream1.freetv.fun/nan-zhu-gong-gong-6.m3u8
南宁公共,https://stream1.freetv.fun/nan-zhu-gong-gong-7.m3u8
南宁公共,https://stream1.freetv.fun/nan-zhu-gong-gong-9.m3u8
南宁公共,https://t.freetv.fun/live/nan-zhu-gong-gong-1.m3u8
南宁公共,https://t.freetv.fun/live/nan-zhu-gong-gong.m3u8
南宁影娱乐,http://hls.nntv.cn/nnlive/NNTV_VOD_A.m3u8?zguangxd
南宁新闻综合,rtmp://tv.qntv.net/channellive/ch1?zguizd
南宁新闻综合,https://stream1.freetv.fun/nan-zhu-xin-wen-zong-he-1.m3u8
南宁新闻综合,https://stream1.freetv.fun/nan-zhu-xin-wen-zong-he-3.m3u8
南宁新闻综合,https://stream1.freetv.fun/nan-zhu-xin-wen-zong-he-4.m3u8
南宁新闻综合,https://t.freetv.fun/live/nan-zhu-xin-wen-zong-he.m3u8
南宁都市生活,http://hls.nntv.cn/nnlive/NNTV_METRO_A.m3u8?zguangxd
南宁都市生活,https://hls.nntv.cn/nnlive/NNTV_METRO_A.m3u8
南宁都市生活,http://615bbf179ba53515dccad7b1da5d1ad9.livehwc3.cn/hls.nntv.cn/nnlive/WLSH_24.m3u8?sub_m3u8=true&edge_slice=true&user_session_id=2598844eaee8a4265e706fc14b3fc11d
南宁都市生活,https://stream1.freetv.fun/nan-zhu-du-shi-sheng-huo-1.m3u8
南宁都市生活,https://stream1.freetv.fun/nan-zhu-du-shi-sheng-huo-2.m3u8
南宁都市生活,https://stream1.freetv.fun/nan-zhu-du-shi-sheng-huo-3.m3u8
南宁都市生活,https://t.freetv.fun/live/nan-zhu-du-shi-sheng-huo-1.m3u8
南宁都市生活,https://t.freetv.fun/live/nan-zhu-du-shi-sheng-huo.m3u8
宾阳综合,http://pulls.myun.tv/live/0dkp33j5.m3u8
来宾综合,http://zb.gxlbamc.com:1935/live/lbzh.stream/playlist.m3u8
灌阳新闻综合,https://ls.qingting.fm/live/5043/64k.m3u8
田东综合,http://pulls.myun.tv/live/0dkp33j5.m3u8
广西新闻,http://38.75.136.137:98/gslb/dsdqpub/gxxw.m3u8?auth=testpub
广西新闻,https://tv.gxtv.cn/channel/channelivePlay_9dfd8600075811e9ba67e41f13b60c62.html
广西国际,http://38.75.136.137:98/gslb/dsdqpub/gxgj.m3u8?auth=testpub
广西国际,https://hlscdn.liangtv.cn/live/0234c48e0bc24fe1b41b9999a253e581/1075ee38e04f490690f6a36a16e09c79.m3u8
广西国际,https://tv.gxtv.cn/channel/channelivePlay_bfa17b64157f11e999f0e41f13b60c62.html
广西国际,http://hlscdn.liangtv.cn/live/0234c48e0bc24fe1b41b9999a253e581/1075ee38e04f490690f6a36a16e09c79.m3u8?fbl=
南宁影视娱乐,https://hls.nntv.cn/nnlive/NNTV_VOD_A.m3u8
南宁都市生活频道,https://t.freetv.fun/live/nan-zhu-du-shi-sheng-huo-pin-dao-1.m3u8
南宁新闻综合频道,https://t.freetv.fun/live/nan-zhu-xin-wen-zong-he-pin-dao-1.m3u8

☘️山东,#genre#
山东新闻,https://stream1.freetv.fun/shan-dong-xin-wen-4.m3u8
山东新闻,https://stream1.freetv.fun/shan-dong-xin-wen-7.m3u8
山东新闻,https://stream1.freetv.fun/shan-dong-xin-wen-1.m3u8
山东新闻,https://stream1.freetv.fun/shan-dong-xin-wen-2.m3u8
山东新闻,https://stream1.freetv.fun/shan-dong-xin-wen-6.m3u8
山东新闻,http://ls.qingting.fm/live/60180.m3u8
山东新闻,https://stream1.freetv.fun/shan-dong-xin-wen-3.m3u8
山东生活,http://58.57.40.22:9901/tsfile/live/1018_1.m3u8
山东生活,http://ls.qingting.fm/live/60260.m3u8
济南新闻综合,https://stream1.freetv.fun/ji-nan-xin-wen-zong-he-7.m3u8
烟台新闻综合,http://live.yantaitv.cn/live/3e81a8879da44c5dadf3bd9c10468e1c/9b776d420ee4438199b7657c8eb88f07-1.m3u8
潍坊新闻综合,https://stream1.freetv.fun/ipv6-wei-fang-xin-wen-zong-he-2.m3u8
潍坊新闻综合,https://stream1.freetv.fun/ipv6-wei-fang-xin-wen-zong-he-1.m3u8
济南教育,https://stream1.freetv.fun/ji-nan-jiao-yu-1.m3u8
济南综合,https://stream1.freetv.fun/ji-nan-zong-he-2.m3u8
济南综合,https://stream1.freetv.fun/ji-nan-zong-he-1.m3u8
青岛城阳,http://pili-live-rtmp.56.i2863.com/i2863-56/live_56_307317.m3u8?shandd
山东教育,http://kkk.888.3116598.xyz/api.php?n=tttt&id=xBmoUA&tk=FgM0vQMejxvG
山东教育,https://test1.live.sdetv.com.cn/live/dianshizhibo/playlist.m3u8
山东教育,http://183.11.239.36:808/hls/72/index.m3u8
山东教育,https://migu.188766.xyz/?migutoken=8966de08f0986022958d939c43791c57&id=%E5%B1%B1%E4%B8%9C%E6%95%99%E8%82%B2&type=yy
山东教育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225655/index.m3u8
山东教育,https://migu.188766.xyz/?migutoken=1134813ab83db9f651ce86515f06b7c5&id=%E5%B1%B1%E4%B8%9C%E6%95%99%E8%82%B2&type=yy
山东教育,https://migu.188766.xyz/?migutoken=0fa9782ae14d799d3c8c17993b02b93e&id=%E5%B1%B1%E4%B8%9C%E6%95%99%E8%82%B2&type=yy
山东教育,http://iptv.huuc.edu.cn/hls/sdetv.m3u8
山东教育,http://gslbmgsplive.miguvideo.com/migu/kailu/sdjyws/51/20250915/index.m3u8?msisdn=20250927080126244a72fa1b554182ae03568fff35bca7&mdspid=&spid=600697&netType=0&sid=5910022199&pid=2028597139&timestamp=20250927080126&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=609154353&ParentNodeID=-99&assertID=5910022199&client_ip=106.13.250.83&SecurityKey=20250927080126&promotionId=&mvid=2200208305&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=41ee1554c91427e91ee78ce8b64f7a33&ddCalcu=3431eae27e9f104565b48ce9c18472e7ee19
山东教育,http://gslbmgsplive.miguvideo.com/migu/kailu/sdjyws/51/20250915/index.m3u8?msisdn=20251023080146a623a1a467704de1bb9f78bcfbe3cb85&mdspid=&spid=600697&netType=0&sid=5910022199&pid=2028597139&timestamp=20251023080146&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=609154353&ParentNodeID=-99&assertID=5910022199&client_ip=106.13.250.83&SecurityKey=20251023080146&promotionId=&mvid=2200208305&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=dac6a2cd92e52b24f75ac42655739371&ddCalcu=1d7ae3c29693a0725c5d69224ec5a25b72f4
山东农科,http://58.57.40.22:9901/tsfile/live/1022_1.m3u8
山东齐鲁,https://t.freetv.fun/live/shan-dong-qi-lu.m3u8
山东少儿,http://58.57.40.22:9901/tsfile/live/1024_1.m3u8
山东少儿,https://stream1.freetv.fun/shan-dong-shao-er-1.m3u8
山东少儿,https://stream1.freetv.fun/shan-dong-shao-er-5.m3u8
山东少儿,https://stream1.freetv.fun/shan-dong-shao-er-2.m3u8
山东少儿,https://stream1.freetv.fun/shan-dong-shao-er-9.m3u8
山东少儿,https://stream1.freetv.fun/shan-dong-shao-er-8.m3u8
山东少儿,https://stream1.freetv.fun/shan-dong-shao-er-7.m3u8
山东少儿,https://stream1.freetv.fun/shan-dong-shao-er-4.m3u8
山东少儿,https://stream1.freetv.fun/shan-dong-shao-er-6.m3u8
山东体育,http://61.156.228.12:8154/tsfile/live/1006_1.m3u8
山东体育,http://58.57.40.22:9901/tsfile/live/1020_1.m3u8
山东体育,http://123.130.84.106:8154/tsfile/live/1006_1.m3u8
山东体育,https://t.freetv.fun/live/shan-dong-ti-yu-1.m3u8
山东体育,https://stream1.freetv.fun/shan-dong-ti-yu-3.m3u8
山东体育,https://stream1.freetv.fun/shan-dong-ti-yu-9.m3u8
