🕘️更新时间,#genre#
四川卫视,http://202.107.163.77:5555/udp/238.125.5.62:5140
四川卫视,http://satellitepull.cnr.cn/live/wxscws/playlist.m3u8
贵州卫视,https://iptv.catvod.com/live.php?id=%E8%B4%B5%E5%B7%9E%E5%8D%AB%E8%A7%86
贵州卫视,http://23.237.228.134/live6/hainan.m3u8
贵州卫视,http://23.237.228.134/live6/guizhou.m3u8
贵州卫视,http://222.214.208.34:59901/tsfile/live/0120_1.m3u8
贵州卫视,http://60.16.0.216:5757/hls/37/index.m3u8
贵州卫视,http://111.162.207.138:8686/rtp/225.1.2.28:5002
贵州卫视,http://113.119.26.1:58888/udp/239.77.1.221:5146
贵州卫视,http://114.107.46.65:8188/rtp/238.1.78.244:7824
贵州卫视,http://115.171.216.84:4000/udp/225.1.8.77:8076
贵州卫视,http://220.167.170.149:4000/rtp/239.120.1.142:8910
云南卫视,https://iptv.catvod.com/live.php?id=%E4%BA%91%E5%8D%97%E5%8D%AB%E8%A7%86
云南卫视,http://38.75.136.137:98/gslb/dsdqpub/ynwshd.m3u8?auth=testpub
云南卫视,http://23.237.228.134/live8/yunnan.m3u8
云南卫视,http://113.119.26.1:58888/udp/239.253.43.37:5146
云南卫视,http://202.107.163.77:5555/udp/238.125.5.32:5140
云南卫视,https://hwapi.yntv.net/ew265l/z1z6s5.m3u8
海南卫视,https://iptv.catvod.com/live.php?id=%E6%B5%B7%E5%8D%97%E5%8D%AB%E8%A7%86
海南卫视,http://nn.7x9d.cn/地方台8563/海南.php?id=hnws&?key=txiptv
海南卫视,http://nn.7x9d.cn/地方台8563/海南.php?id=hnws
海南卫视,http://111.162.207.138:8686/rtp/225.1.2.82:5002
海南卫视,http://114.107.46.65:8188/rtp/238.1.79.49:4504
海南卫视,http://202.107.163.77:5555/udp/238.125.5.68:5140
海南卫视,http://39.152.103.17:8089/tsfile/live/1046_1.m3u8
海南卫视,http://8.138.7.223/tv/hainan.php?id=hnws
广东卫视,http://38.75.136.137:98/gslb/dsdqpub/gdwshd.m3u8?auth=testpub
广东卫视,https://iptv.catvod.com/live.php?id=%E5%B9%BF%E4%B8%9C%E5%8D%AB%E8%A7%86
广东卫视,http://23.237.228.134/live6/guangdong.m3u8
广东卫视,http://111.162.207.138:8686/rtp/225.1.1.116:5002
广东卫视,http://222.214.208.34:59901/tsfile/live/0125_1.m3u8
广东卫视,http://58.253.171.137:8188/udp/239.0.1.1:5001
广东卫视,http://183.215.134.239:19901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0#http://183.215.134.239:19901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://222.169.85.8:9901/tsfile/live/0125_1.m3u8?
广东卫视,http://183.215.134.239:19901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,https://iptv.catvod.com/live.php?id=%E5%B9%BF%E8%A5%BF%E5%8D%AB%E8%A7%86
广西卫视,http://23.237.228.134/live6/guangxi.m3u8
广西卫视,http://111.162.207.138:8686/rtp/225.1.2.81:5002
广西卫视,http://58.253.171.137:8188/udp/239.0.1.181:6041
广西卫视,http://60.16.0.216:5757/hls/45/index.m3u8
广西卫视,http://222.169.85.8:9901/tsfile/live/0113_1.m3u8
江西卫视,https://iptv.catvod.com/live.php?id=%E6%B1%9F%E8%A5%BF%E5%8D%AB%E8%A7%86
江西卫视,http://23.237.228.134/live8/jiangxi.m3u8
江西卫视,http://222.214.208.34:59901/tsfile/live/0138_1.m3u8
江西卫视,http://111.162.207.138:8686/rtp/225.1.2.29:5002
江西卫视,http://113.119.26.1:58888/udp/239.77.1.219:5146
江西卫视,http://115.171.216.84:4000/rtp/225.1.1.9:8164
江西卫视,http://58.253.171.137:8188/udp/239.0.1.244:5166
江西卫视,http://114.254.36.28:18888/rtp/239.3.1.123:8164
江西卫视,http://114.107.46.65:8188/rtp/238.1.78.26:6136
江西卫视,http://115.171.216.84:4000/udp/225.1.8.171:8166
辽宁卫视,https://iptv.catvod.com/live.php?id=%E8%BE%BD%E5%AE%81%E5%8D%AB%E8%A7%86
辽宁卫视,http://23.237.228.134/live8/liaoning.m3u8
辽宁卫视,http://39.152.103.17:8089/tsfile/live/1024_1.m3u8
辽宁卫视,http://60.16.0.216:5757/hls/32/index.m3u8
辽宁卫视,http://111.162.207.138:8686/rtp/225.1.1.154:5002
辽宁卫视,http://58.253.171.137:8188/udp/239.0.1.85:8056
辽宁卫视,http://111.113.88.15:2000/rtp/239.121.4.163:8962
辽宁卫视,http://113.119.26.1:58888/udp/239.77.1.103:5146
辽宁卫视,http://202.107.163.77:5555/udp/238.125.5.15:5140
吉林卫视,http://38.75.136.137:98/gslb/dsdqpub/jlwshd.m3u8?auth=testpub
吉林卫视,https://iptv.catvod.com/live.php?id=%E5%90%89%E6%9E%97%E5%8D%AB%E8%A7%86
吉林卫视,http://23.237.228.134/live8/jilin.m3u8
吉林卫视,http://111.162.207.138:8686/rtp/225.1.2.26:5002
吉林卫视,http://58.253.171.137:8188/udp/239.0.1.245:5183
吉林卫视,http://114.254.36.28:18888/rtp/239.3.1.240:8172
吉林卫视,http://114.107.46.65:8188/rtp/238.1.79.48:4496
吉林卫视,http://sun135790.x3322.net:9901/tsfile/live/16033_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://202.107.163.77:5555/udp/238.125.3.103:5140
黑龙江卫视,https://iptv.catvod.com/live.php?id=%E9%BB%91%E9%BE%99%E6%B1%9F%E5%8D%AB%E8%A7%86
黑龙江卫视,http://38.75.136.137:98/gslb/dsdqpub/hljwshd.m3u8?auth=testpub
黑龙江卫视,http://tvlist.top/jd/index.php?id=hljws&qt=183.224.122.114:8014
黑龙江卫视,http://113.119.26.1:58888/udp/239.77.0.124:5146
黑龙江卫视,http://111.162.207.138:8686/rtp/225.1.1.115:5002
黑龙江卫视,http://58.253.171.137:8188/udp/239.0.1.86:8016
黑龙江卫视,http://220.167.170.149:4000/rtp/239.120.1.124:8802
河北卫视,https://iptv.catvod.com/live.php?id=%E6%B2%B3%E5%8C%97%E5%8D%AB%E8%A7%86
河北卫视,http://23.237.228.134/live8/hebei.m3u8
河北卫视,http://111.162.207.138:8686/rtp/225.1.2.27:5002
河北卫视,http://113.119.26.1:58888/udp/239.77.1.214:5146
河北卫视,http://58.253.171.137:8188/udp/239.0.1.243:8072
河北卫视,http://btjg.net:809/hls/45/index.m3u8
河北卫视,http://220.167.170.149:4000/rtp/239.120.1.212:9300
河北卫视,http://27.184.29.239:12312/rtp/239.254.200.174:6000
河北卫视,http://36.32.174.67:60080/newlive/live/hls/36/live.m3u8
河南卫视,https://iptv.catvod.com/live.php?id=%E6%B2%B3%E5%8D%97%E5%8D%AB%E8%A7%86
河南卫视,http://1.94.31.214/php/hntv.php?id=hnws
河南卫视,http://111.162.207.138:8686/rtp/225.1.2.61:5002
河南卫视,http://114.107.46.65:8188/rtp/238.1.79.65:4632
河南卫视,http://202.107.163.77:5555/udp/238.125.3.171:5140
内蒙古卫视,https://iptv.catvod.com/live.php?id=%E5%86%85%E8%92%99%E5%8F%A4%E5%8D%AB%E8%A7%86
内蒙古卫视,http://23.237.228.134/live8/neimenggu.m3u8
内蒙古卫视,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
内蒙古卫视,http://60.16.0.216:5757/hls/41/index.m3u8
宁夏卫视,https://iptv.catvod.com/live.php?id=%E5%AE%81%E5%A4%8F%E5%8D%AB%E8%A7%86
宁夏卫视,http://38.75.136.137:98/gslb/dsdqpub/nxws.m3u8?auth=testpub
宁夏卫视,http://cssbyd.imwork.net:8082/hls/45/index.m3u8
宁夏卫视,http://111.113.88.15:2000/rtp/239.121.4.94:8538
宁夏卫视,http://220.167.170.149:4000/rtp/239.120.1.130:8838
青海卫视,https://iptv.catvod.com/live.php?id=%E9%9D%92%E6%B5%B7%E5%8D%AB%E8%A7%86
青海卫视,http://38.75.136.137:98/gslb/dsdqpub/qhws.m3u8?auth=testpub
青海卫视,http://23.237.228.134/live8/qinghai.m3u8
青海卫视,http://113.119.26.1:58888/udp/239.253.43.125:5146
青海卫视,http://220.167.170.149:4000/rtp/239.120.1.64:8332
青海卫视,http://222.169.85.8:9901/tsfile/live/0018_1.m3u8
西藏卫视,https://iptv.catvod.com/live.php?id=%E8%A5%BF%E8%97%8F%E5%8D%AB%E8%A7%86
西藏卫视,http://cssbyd.imwork.net:8082/hls/46/index.m3u8
西藏卫视,http://220.167.170.149:4000/rtp/239.120.1.136:8874
新疆卫视,https://iptv.catvod.com/live.php?id=%E6%96%B0%E7%96%86%E5%8D%AB%E8%A7%86
新疆卫视,http://38.75.136.137:98/gslb/dsdqpub/xjws.m3u8?auth=testpub
新疆卫视,http://202.107.163.77:5555/udp/238.125.3.174:5140
三沙卫视,http://38.75.136.137:98/gslb/dsdqpub/ssws.m3u8?auth=testpub
三沙卫视,http://8.138.7.223/tv/hainan.php?id=ssws
兵团卫视,https://iptv.catvod.com/live.php?id=%E5%85%B5%E5%9B%A2%E5%8D%AB%E8%A7%86
甘肃卫视,http://38.75.136.137:98/gslb/dsdqpub/gswshd.m3u8?auth=testpub
甘肃卫视,https://iptv.catvod.com/live.php?id=%E7%94%98%E8%82%83%E5%8D%AB%E8%A7%86
甘肃卫视,http://23.237.228.134/live8/gansu.m3u8
东南卫视,https://iptv.catvod.com/live.php?id=%E4%B8%9C%E5%8D%97%E5%8D%AB%E8%A7%86
东南卫视,http://tvlist.top/jd/index.php?id=dnws&qt=118.212.78.251:8014
东南卫视,http://58.253.171.137:8188/udp/239.0.1.241:5109
东南卫视,http://27.184.29.239:12312/rtp/239.254.201.13:6291
东南卫视,http://114.107.46.65:8188/rtp/238.1.78.22:6104
东南卫视,http://114.254.36.28:18888/rtp/239.3.1.156:8148
东南卫视,http://220.167.170.149:4000/rtp/239.120.1.232:9372
东南卫视,http://202.107.163.77:5555/udp/238.125.5.49:5140
东南卫视,http://171.104.106.89:50112/udp/239.81.0.215:4056
东南卫视,http://btjg.net:809/hls/44/index.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视,http://101.35.240.114:88/live.php?id=香港卫视
深圳卫视,http://38.75.136.137:98/gslb/dsdqpub/szwshd.m3u8?auth=testpub
深圳卫视,https://iptv.catvod.com/live.php?id=%E6%B7%B1%E5%9C%B3%E5%8D%AB%E8%A7%86
深圳卫视,http://23.237.228.134/live6/shenzhen.m3u8
深圳卫视,http://yncbn.ks-cdn.gitv.tv/gitv_live/G_SHENZHEN-HQ/G_SHENZHEN-HQ.m3u8
深圳卫视,http://222.214.208.34:59901/tsfile/live/0126_1.m3u8
深圳卫视,http://38.64.72.148:80/hls/modn/list/4007/playlist.m3u8
深圳卫视,http://113.119.26.1:58888/udp/239.77.1.3:5146
深圳卫视,http://111.162.207.138:8686/rtp/225.1.1.117:5002
深圳卫视,http://58.253.171.137:8188/udp/239.0.1.84:8020
深圳卫视,http://27.184.29.239:12312/rtp/239.254.200.50:8020
金鹰纪实,http://8.138.7.223/tv/mgtv.php?id=316
北京新闻,http://114.242.62.109:888/hls/25/index.m3u8
北京新闻,https://satellitepull.cnr.cn/live/wxbjxwgb/playlist.m3u8
海峡卫视,http://8.138.7.223/tv/hxws.m3u8
海峡卫视,http://38.64.72.148:80/hls/modn/list/4009/chunklist0.m3u8
海峡卫视,http://38.64.72.148:80/hls/modn/list/4009/playlist.m3u8
大湾区卫视,http://hello.ejoydom.com:9999/udp/239.77.0.215:5146
大湾区卫视,http://119.135.192.194:10000/udp/239.77.0.215:5146
大湾区卫视,http://222.128.55.152:9080/live/dwq.m3u8
北京卫视4K,https://migu.188766.xyz/?migutoken=f9e6dc8f49b608c7b0e9b4877b013abc&id=%E5%8C%97%E4%BA%AC%E5%8D%AB%E8%A7%86&type=yy
北京卫视4K,http://223.167.230.132:4022/rtp/233.18.204.209:5140
北京卫视4K,http://223.167.230.132:4022/rtp/233.18.204.87:5140
北京卫视4K,http://106.59.2.106:55555/rtp/239.200.200.5:8024
北京卫视4K,http://115.171.216.84:4000/rtp/225.1.8.21:8002
北京卫视4K,http://115.171.216.84:4000/udp/225.1.8.120:8002
北京卫视4K,http://115.171.216.84:4000/rtp/225.1.8.128:8002
北京卫视4K,http://114.254.38.86:18888/rtp/239.3.1.241:8000
北京卫视4K,http://171.213.151.229:8188/udp/239.94.0.65:5140
北京卫视4K,http://171.213.195.111:4000/udp/239.94.0.65:5140
苏州4K,https://tylive.kan0512.com/norecord/csztv4k_4k.m3u8
苏州4K,https://live-auth.51kandianshi.com/szgd/csztv4k_hd.m3u8
苏州4K,http://106.53.99.30/tv/api.php?id=sztv4k
河北4K,http://106.53.99.30/tv/api.php?id=hebtv4k
延边卫视,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
延边卫视,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8#
农林卫视,http://120.76.248.139/live/bfgd/4200000122.m3u8
农林卫视,http://8.138.7.223/【公众号：榴芒电视】/农林卫视.m3u8
农林卫视,http://124.116.183.146:9901/tsfile/live/1004_1.m3u8
农林卫视,http://124.116.183.146:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
农林卫视,http://gxlive.snrtv.com/nlws-SD.m3u8
安多卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=wRMQR6&tk=FgM0vQMejxvG
安多卫视,http://qwt.zhibotv.top:2016/全网通.php?id=安多卫视
康巴卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=mwhS1w&tk=FgM0vQMejxvG
康巴卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=slYPRK&tk=FgM0vQMejxvG
康巴卫视,http://139.196.214.238/rtp/239.45.1.251:5140
康巴卫视,http://fjcm-2118.live.iptv.darwinchow.com/PLTV/88888888/224/3221225856/index.m3u8
珠江卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.24:11111
珠江卫视,http://iptv.4666888.xyz/iptv2A.php?id=19
四川卫视4K,http://223.167.230.132:4022/rtp/233.18.204.225:5140
四川卫视4K,http://223.167.230.132:4022/rtp/233.18.204.99:5140
四川卫视4K,http://106.59.2.106:55555/udp/239.200.201.137:8796
四川卫视4K,http://115.171.216.84:4000/rtp/225.1.8.142:8288
四川卫视4K,http://114.254.38.86:18888/rtp/239.3.1.29:8288
四川卫视4K,http://171.213.151.229:8188/udp/239.94.0.115:5140
四川卫视4K,http://171.213.151.229:8188/udp/239.94.0.59:5140
四川卫视4K,http://171.213.195.111:4000/udp/239.94.0.115:5140
四川卫视4K,http://171.213.195.111:4000/udp/239.94.0.59:5140
四川卫视4K,http://111.162.207.111:8686/rtp/225.1.1.123:5002
湖南卫视4K,https://migu.188766.xyz/?migutoken=821a9154277e8d85f2c5627bdd404392&id=%E6%B9%96%E5%8D%97%E5%8D%AB%E8%A7%864K&pp=1
湖南卫视4K,http://223.167.230.132:4022/rtp/233.18.204.227:5140
湖南卫视4K,http://223.167.230.132:4022/rtp/233.18.204.86:5140
湖南卫视4K,http://106.59.2.106:55555/rtp/239.200.200.6:8012
湖南卫视4K,http://115.171.216.84:4000/udp/225.1.8.41:8012
湖南卫视4K,http://114.254.38.86:18888/rtp/239.3.1.132:8012
湖南卫视4K,http://171.213.151.229:8188/udp/239.94.0.116:5140
湖南卫视4K,http://171.213.151.229:8188/udp/239.94.0.61:5140
湖南卫视4K,http://171.213.195.111:4000/udp/239.94.0.116:5140
湖南卫视4K,http://171.213.195.111:4000/udp/239.94.0.61:5140
江苏卫视4K,http://223.167.230.132:4022/rtp/233.18.204.226:5140
江苏卫视4K,http://171.213.151.229:8188/udp/239.94.0.117:5140
江苏卫视4K,http://171.213.195.111:4000/udp/239.94.0.117:5140
江苏卫视4K,http://114.107.44.190:8188/rtp/238.1.78.37:4088
江苏卫视4K,http://118.78.196.144:55555/rtp/226.0.1.249:2122
江苏卫视4K,http://113.119.26.1:58888/udp/239.77.0.57:5146
江苏卫视4K,http://171.104.106.89:50112/udp/239.81.0.73:4056
江苏卫视4K,http://8.138.7.223/tv/jsws4k.php
江苏卫视4K,http://101.35.240.114:88/live.php?id=江苏卫视4K
江苏卫视4K,http://171.213.205.2:8818/udp/239.94.0.117:5140
东方卫视4K,https://bp-resource-dfl.bestv.cn/148/3/video.m3u8
东方卫视4K,http://bp-resource-dfl.bestv.cn/148/3/video.m3u8
北京卫视①4K,http://171.213.151.229:8188/udp/239.94.0.112:5140
北京卫视①4K,http://171.213.195.111:4000/udp/239.94.0.112:5140
北京卫视①4K,http://171.213.205.2:8818/udp/239.94.0.112:5140
北京卫视①4K,http://183.220.107.138:4022/udp/239.94.0.112:5140
北京卫视②4K,http://171.213.151.229:8188/udp/239.94.0.111:5140
北京卫视②4K,http://171.213.195.111:4000/udp/239.94.0.111:5140
北京卫视②4K,http://171.213.205.2:8818/udp/239.94.0.111:5140
北京卫视②4K,http://183.220.107.138:4022/udp/239.94.0.111:5140
深圳卫视4K,http://171.104.106.89:50112/udp/239.81.0.254:4056
广东卫视4K,http://223.167.230.132:4022/rtp/233.18.204.218:5140
广东卫视4K,http://171.213.151.229:8188/udp/239.94.0.114:5140
广东卫视4K,http://171.213.195.111:4000/udp/239.94.0.114:5140
广东卫视4K,http://114.107.44.190:8188/rtp/238.1.79.25:4312
广东卫视4K,http://118.78.196.144:55555/rtp/226.0.1.245:2120
广东卫视4K,http://113.119.26.1:58888/udp/239.77.0.65:5146
广东卫视4K,http://113.119.26.1:58888/udp/239.77.0.66:5146
广东卫视4K,http://171.104.106.89:50112/udp/239.81.0.252:4056
广东卫视4K,http://jiangxun.sendsmtp.com:40222/udp/239.81.0.252:4056
广东卫视4K,http://101.35.240.114:88/live.php?id=广东卫视4K
山东卫视4K,http://223.167.230.132:4022/rtp/233.18.204.228:5140
山东卫视4K,http://171.213.151.229:8188/udp/239.94.0.120:5140
山东卫视4K,http://171.213.195.111:4000/udp/239.94.0.120:5140
山东卫视4K,http://114.107.44.190:8188/rtp/238.1.79.29:4344
山东卫视4K,http://118.78.196.144:55555/rtp/226.0.1.251:2124
山东卫视4K,http://113.119.26.1:58888/udp/239.77.0.61:5146
山东卫视4K,http://171.104.106.89:50112/udp/239.81.0.78:4056
山东卫视4K,http://101.35.240.114:88/live.php?id=山东卫视4K
山东卫视4K,http://171.213.205.2:8818/udp/239.94.0.120:5140
山东卫视4K,http://183.220.107.138:4022/udp/239.94.0.120:5140
四川卫视高清,http://223.167.230.132:4022/rtp/233.18.204.225:5140
四川卫视高清,http://223.167.230.132:4022/rtp/233.18.204.99:5140
四川卫视高清,http://106.59.2.106:55555/udp/239.200.201.137:8796
四川卫视高清,http://115.171.216.84:4000/rtp/225.1.8.142:8288
四川卫视高清,http://114.254.38.86:18888/rtp/239.3.1.29:8288
四川卫视高清,http://171.213.151.229:8188/udp/239.94.0.115:5140
四川卫视高清,http://171.213.151.229:8188/udp/239.94.0.59:5140
四川卫视高清,http://171.213.195.111:4000/udp/239.94.0.115:5140
四川卫视高清,http://171.213.195.111:4000/udp/239.94.0.59:5140
四川卫视高清,http://111.162.207.111:8686/rtp/225.1.1.123:5002
湖南卫视高清,https://migu.188766.xyz/?migutoken=821a9154277e8d85f2c5627bdd404392&id=%E6%B9%96%E5%8D%97%E5%8D%AB%E8%A7%864K&pp=1
湖南卫视高清,http://223.167.230.132:4022/rtp/233.18.204.227:5140
湖南卫视高清,http://223.167.230.132:4022/rtp/233.18.204.86:5140
湖南卫视高清,http://106.59.2.106:55555/rtp/239.200.200.6:8012
湖南卫视高清,http://115.171.216.84:4000/udp/225.1.8.41:8012
湖南卫视高清,http://114.254.38.86:18888/rtp/239.3.1.132:8012
湖南卫视高清,http://171.213.151.229:8188/udp/239.94.0.116:5140
湖南卫视高清,http://171.213.151.229:8188/udp/239.94.0.61:5140
湖南卫视高清,http://171.213.195.111:4000/udp/239.94.0.116:5140
湖南卫视高清,http://171.213.195.111:4000/udp/239.94.0.61:5140
湖北卫视高清,http://171.213.151.229:8188/udp/239.94.0.84:5140
湖北卫视高清,http://171.213.195.111:4000/udp/239.94.0.84:5140
湖北卫视高清,http://171.213.205.2:8818/udp/239.94.0.84:5140
湖北卫视高清,http://183.220.107.138:4022/udp/239.94.0.84:5140
江苏卫视高清,http://171.213.151.229:8188/udp/239.94.0.62:5140
江苏卫视高清,http://171.213.195.111:4000/udp/239.94.0.62:5140
江苏卫视高清,http://171.213.205.2:8818/udp/239.94.0.62:5140
江苏卫视高清,http://183.220.107.138:4022/udp/239.94.0.62:5140
浙江卫视高清,http://171.213.151.229:8188/udp/239.94.0.63:5140
浙江卫视高清,http://171.213.195.111:4000/udp/239.94.0.63:5140
浙江卫视高清,http://171.213.205.2:8818/udp/239.94.0.63:5140
浙江卫视高清,http://183.220.107.138:4022/udp/239.94.0.63:5140
东方卫视高清,http://171.213.151.229:8188/udp/239.94.0.64:5140
东方卫视高清,http://171.213.195.111:4000/udp/239.94.0.64:5140
东方卫视高清,http://171.213.205.2:8818/udp/239.94.0.64:5140
东方卫视高清,http://183.220.107.138:4022/udp/239.94.0.64:5140
北京卫视高清,https://migu.188766.xyz/?migutoken=f9e6dc8f49b608c7b0e9b4877b013abc&id=%E5%8C%97%E4%BA%AC%E5%8D%AB%E8%A7%86&type=yy
北京卫视高清,http://223.167.230.132:4022/rtp/233.18.204.209:5140
北京卫视高清,http://223.167.230.132:4022/rtp/233.18.204.87:5140
北京卫视高清,http://106.59.2.106:55555/rtp/239.200.200.5:8024
北京卫视高清,http://115.171.216.84:4000/rtp/225.1.8.21:8002
北京卫视高清,http://115.171.216.84:4000/udp/225.1.8.120:8002
北京卫视高清,http://115.171.216.84:4000/rtp/225.1.8.128:8002
北京卫视高清,http://114.254.38.86:18888/rtp/239.3.1.241:8000
北京卫视高清,http://171.213.151.229:8188/udp/239.94.0.65:5140
北京卫视高清,http://171.213.195.111:4000/udp/239.94.0.65:5140
深圳卫视高清,http://171.213.151.229:8188/udp/239.94.0.66:5140
深圳卫视高清,http://171.213.195.111:4000/udp/239.94.0.66:5140
深圳卫视高清,http://171.213.205.2:8818/udp/239.94.0.66:5140
深圳卫视高清,http://183.220.107.138:4022/udp/239.94.0.66:5140
广东卫视高清,http://171.213.151.229:8188/udp/239.94.0.67:5140
广东卫视高清,http://171.213.195.111:4000/udp/239.94.0.67:5140
广东卫视高清,http://171.213.205.2:8818/udp/239.94.0.67:5140
广东卫视高清,http://183.220.107.138:4022/udp/239.94.0.67:5140
广西卫视高清,http://171.213.151.229:8188/udp/239.94.0.89:5140
广西卫视高清,http://171.213.195.111:4000/udp/239.94.0.89:5140
广西卫视高清,http://171.213.205.2:8818/udp/239.94.0.89:5140
广西卫视高清,http://183.220.107.138:4022/udp/239.94.0.89:5140
天津卫视高清,http://171.213.151.229:8188/udp/239.94.0.68:5140
天津卫视高清,http://171.213.195.111:4000/udp/239.94.0.68:5140
天津卫视高清,http://171.213.205.2:8818/udp/239.94.0.68:5140
天津卫视高清,http://183.220.107.138:4022/udp/239.94.0.68:5140
山东卫视高清,http://171.213.151.229:8188/udp/239.94.0.69:5140
山东卫视高清,http://171.213.195.111:4000/udp/239.94.0.69:5140
山东卫视高清,http://171.213.205.2:8818/udp/239.94.0.69:5140
山东卫视高清,http://183.220.107.138:4022/udp/239.94.0.69:5140
江西卫视高清,http://171.213.151.229:8188/udp/239.94.0.79:5140
江西卫视高清,http://171.213.195.111:4000/udp/239.94.0.79:5140
江西卫视高清,http://171.213.205.2:8818/udp/239.94.0.79:5140
江西卫视高清,http://183.220.107.138:4022/udp/239.94.0.79:5140
东南卫视高清,http://171.213.151.229:8188/udp/239.94.0.80:5140
东南卫视高清,http://171.213.195.111:4000/udp/239.94.0.80:5140
东南卫视高清,http://171.213.205.2:8818/udp/239.94.0.80:5140
东南卫视高清,http://183.220.107.138:4022/udp/239.94.0.80:5140
黑龙江卫视高清,http://171.213.151.229:8188/udp/239.94.0.81:5140
黑龙江卫视高清,http://171.213.195.111:4000/udp/239.94.0.81:5140
黑龙江卫视高清,http://171.213.205.2:8818/udp/239.94.0.81:5140
黑龙江卫视高清,http://183.220.107.138:4022/udp/239.94.0.81:5140
贵州卫视高清,http://171.213.151.229:8188/udp/239.94.0.83:5140
贵州卫视高清,http://171.213.195.111:4000/udp/239.94.0.83:5140
贵州卫视高清,http://171.213.205.2:8818/udp/239.94.0.83:5140
贵州卫视高清,http://183.220.107.138:4022/udp/239.94.0.83:5140
安徽卫视高清,http://171.213.151.229:8188/udp/239.94.0.85:5140
安徽卫视高清,http://171.213.195.111:4000/udp/239.94.0.85:5140
安徽卫视高清,http://171.213.205.2:8818/udp/239.94.0.85:5140
安徽卫视高清,http://183.220.107.138:4022/udp/239.94.0.85:5140
河北卫视高清,http://171.213.151.229:8188/udp/239.94.0.86:5140
河北卫视高清,http://171.213.195.111:4000/udp/239.94.0.86:5140
河北卫视高清,http://171.213.205.2:8818/udp/239.94.0.86:5140
河北卫视高清,http://183.220.107.138:4022/udp/239.94.0.86:5140
河南卫视高清,http://171.213.151.229:8188/udp/239.94.0.88:5140
河南卫视高清,http://171.213.195.111:4000/udp/239.94.0.88:5140
河南卫视高清,http://171.213.205.2:8818/udp/239.94.0.88:5140
河南卫视高清,http://183.220.107.138:4022/udp/239.94.0.88:5140
云南卫视高清,http://171.213.151.229:8188/udp/239.94.0.90:5140
云南卫视高清,http://171.213.195.111:4000/udp/239.94.0.90:5140
云南卫视高清,http://171.213.205.2:8818/udp/239.94.0.90:5140
云南卫视高清,http://183.220.107.138:4022/udp/239.94.0.90:5140
吉林卫视高清,http://171.213.151.229:8188/udp/239.94.0.91:5140
吉林卫视高清,http://171.213.195.111:4000/udp/239.94.0.91:5140
吉林卫视高清,http://171.213.205.2:8818/udp/239.94.0.91:5140
吉林卫视高清,http://183.220.107.138:4022/udp/239.94.0.91:5140
陕西卫视高清,http://171.213.151.229:8188/udp/239.94.0.92:5140
陕西卫视高清,http://171.213.195.111:4000/udp/239.94.0.92:5140
陕西卫视高清,http://171.213.205.2:8818/udp/239.94.0.92:5140
陕西卫视高清,http://183.220.107.138:4022/udp/239.94.0.92:5140
西藏卫视高清,http://171.213.151.229:8188/udp/239.94.0.97:5140
西藏卫视高清,http://171.213.195.111:4000/udp/239.94.0.97:5140
西藏卫视高清,http://171.213.205.2:8818/udp/239.94.0.97:5140
西藏卫视高清,http://183.220.107.138:4022/udp/239.94.0.97:5140
新疆卫视高清,http://171.213.151.229:8188/udp/239.94.0.98:5140
新疆卫视高清,http://171.213.195.111:4000/udp/239.94.0.98:5140
新疆卫视高清,http://171.213.205.2:8818/udp/239.94.0.98:5140
新疆卫视高清,http://183.220.107.138:4022/udp/239.94.0.98:5140
甘肃卫视高清,http://171.213.151.229:8188/udp/239.94.0.99:5140
甘肃卫视高清,http://171.213.195.111:4000/udp/239.94.0.99:5140
甘肃卫视高清,http://171.213.205.2:8818/udp/239.94.0.99:5140
甘肃卫视高清,http://183.220.107.138:4022/udp/239.94.0.99:5140
重庆卫视高清,http://171.213.151.229:8188/udp/239.94.0.82:5140
重庆卫视高清,http://171.213.195.111:4000/udp/239.94.0.82:5140
重庆卫视高清,http://171.213.205.2:8818/udp/239.94.0.82:5140
重庆卫视高清,http://183.220.107.138:4022/udp/239.94.0.82:5140
辽宁卫视高清,http://171.213.151.229:8188/udp/239.94.0.101:5140
辽宁卫视高清,http://171.213.195.111:4000/udp/239.94.0.101:5140
辽宁卫视高清,http://171.213.205.2:8818/udp/239.94.0.101:5140
辽宁卫视高清,http://183.220.107.138:4022/udp/239.94.0.101:5140
兵团卫视高清,http://171.213.151.229:8188/udp/239.94.0.102:5140
